CDpto,Dep,CProv,Prov,CDist,Dist,Codigo,Fenomeno,Afectado,Fecha,lon,lat
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00095175,PRECIPITACIONES - NEVADA,1547,2018-08-01,-72.1053,-14.088
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00095187,PRECIPITACIONES - NEVADA,0,2018-08-07,-72.1053,-14.088
03,APURIMAC,0305,COTABAMBAS,030505,MARA,00095284,PRECIPITACIONES - NEVADA,0,2018-08-07,-72.156,-14.0786
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00001520,PRECIPITACIONES - NEVADA,0,2003-08-08,-72.3311,-14.149
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00042252,PRECIPITACIONES - NEVADA,212,2011-02-04,-72.2894,-14.1341
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00059917,PRECIPITACIONES - NEVADA,1070,2013-08-28,-72.2488,-14.1193
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00083858,PRECIPITACIONES - NEVADA,0,2017-03-15,-72.2488,-14.1193
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00094086,PRECIPITACIONES - NEVADA,0,2018-06-10,-72.3472,-14.106
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00095182,PRECIPITACIONES - NEVADA,125,2018-08-06,-72.2488,-14.1193
03,APURIMAC,0305,COTABAMBAS,030506,CHALLHUAHUACHO,00095219,PRECIPITACIONES - NEVADA,210,2018-08-07,-72.2488,-14.1193
03,APURIMAC,0306,CHINCHEROS,030601,CHINCHEROS,00059981,PRECIPITACIONES - NEVADA,4385,2013-08-27,-73.7215,-13.5177
03,APURIMAC,0306,CHINCHEROS,030602,ANCO-HUALLO,00060594,PRECIPITACIONES - NEVADA,1250,2013-08-28,-73.6842,-13.541
03,APURIMAC,0306,CHINCHEROS,030602,ANCO-HUALLO,00072009,PRECIPITACIONES - NEVADA,676,2015-08-12,-73.6756,-13.5322
03,APURIMAC,0306,CHINCHEROS,030602,ANCO-HUALLO,00095064,PRECIPITACIONES - NEVADA,505,2018-08-06,-73.6765,-13.5307
03,APURIMAC,0306,CHINCHEROS,030603,COCHARCAS,00001541,PRECIPITACIONES - NEVADA,0,2003-08-07,-73.7556,-13.5989
03,APURIMAC,0306,CHINCHEROS,030604,HUACCANA,00095141,PRECIPITACIONES - NEVADA,176,2018-08-08,-73.6885,-13.3875
03,APURIMAC,0306,CHINCHEROS,030605,OCOBAMBA,00065838,PRECIPITACIONES - NEVADA,88,2014-07-16,-73.563,-13.4831
03,APURIMAC,0306,CHINCHEROS,030606,ONGOY,00095143,PRECIPITACIONES - NEVADA,0,2018-08-08,-73.6051,-13.441
03,APURIMAC,0306,CHINCHEROS,030607,URANMARCA,00060596,PRECIPITACIONES - NEVADA,1545,2013-08-27,-73.6745,-13.6731
03,APURIMAC,0306,CHINCHEROS,030607,URANMARCA,00095142,PRECIPITACIONES - NEVADA,790,2018-08-08,-73.6745,-13.6731
03,APURIMAC,0306,CHINCHEROS,030608,RANRACANCHA,00059996,PRECIPITACIONES - NEVADA,1400,2013-08-27,-73.6032,-13.5542
03,APURIMAC,0306,CHINCHEROS,030608,RANRACANCHA,00065839,PRECIPITACIONES - NEVADA,320,2014-07-16,-73.6032,-13.5542
03,APURIMAC,0306,CHINCHEROS,030608,RANRACANCHA,00095067,PRECIPITACIONES - NEVADA,464,2018-08-06,-73.5805,-13.5444
03,APURIMAC,0307,GRAU,030701,CHUQUIBAMBILLA,00034058,PRECIPITACIONES - NEVADA,1000,2009-07-26,-72.7079,-14.1045
03,APURIMAC,0307,GRAU,030701,CHUQUIBAMBILLA,00059919,PRECIPITACIONES - NEVADA,225,2013-08-28,-72.7086,-14.1044
03,APURIMAC,0307,GRAU,030701,CHUQUIBAMBILLA,00095197,PRECIPITACIONES - NEVADA,0,2018-08-11,-72.7133,-14.1639
03,APURIMAC,0307,GRAU,030702,CURPAHUASI,00022578,PRECIPITACIONES - NEVADA,644,2007-07-08,-72.6081,-14.0069
03,APURIMAC,0307,GRAU,030702,CURPAHUASI,00051355,PRECIPITACIONES - NEVADA,0,2012-03-18,-72.6139,-14.0047
03,APURIMAC,0307,GRAU,030702,CURPAHUASI,00059906,PRECIPITACIONES - NEVADA,280,2013-08-28,-72.6713,-14.063
03,APURIMAC,0307,GRAU,030702,CURPAHUASI,00072061,PRECIPITACIONES - NEVADA,2656,2015-08-12,-72.6713,-14.063
03,APURIMAC,0307,GRAU,030703,GAMARRA,00054455,PRECIPITACIONES - NEVADA,0,2012-07-05,-72.554,-13.7911
03,APURIMAC,0307,GRAU,030703,GAMARRA,00059904,PRECIPITACIONES - NEVADA,350,2013-08-28,-72.5123,-13.8728
03,APURIMAC,0307,GRAU,030704,HUAYLLATI,00059971,PRECIPITACIONES - NEVADA,1550,2013-08-28,-72.4861,-13.9285
03,APURIMAC,0307,GRAU,030704,HUAYLLATI,00095179,PRECIPITACIONES - NEVADA,0,2018-08-08,-72.4861,-13.9285
03,APURIMAC,0307,GRAU,030705,MAMARA,00041986,PRECIPITACIONES - NEVADA,800,2010-11-24,-72.5706,-14.2509
03,APURIMAC,0307,GRAU,030705,MAMARA,00059965,PRECIPITACIONES - NEVADA,750,2013-08-28,-72.5943,-14.2308
03,APURIMAC,0307,GRAU,030705,MAMARA,00094351,PRECIPITACIONES - NEVADA,360,2018-06-05,-72.5706,-14.2509
03,APURIMAC,0307,GRAU,030705,MAMARA,00095167,PRECIPITACIONES - NEVADA,435,2018-08-08,-72.5943,-14.2308
03,APURIMAC,0307,GRAU,030706,MICAELA BASTIDAS,00059967,PRECIPITACIONES - NEVADA,1175,2013-08-28,-72.6169,-14.1153
03,APURIMAC,0307,GRAU,030708,PROGRESO,00001519,PRECIPITACIONES - NEVADA,0,2003-08-08,-72.3957,-14.1406
03,APURIMAC,0307,GRAU,030708,PROGRESO,00059924,PRECIPITACIONES - NEVADA,390,2013-08-28,-72.4787,-14.0734
03,APURIMAC,0307,GRAU,030708,PROGRESO,00071379,PRECIPITACIONES - NEVADA,3500,2015-07-05,-72.4787,-14.0734
03,APURIMAC,0307,GRAU,030708,PROGRESO,00094161,PRECIPITACIONES - NEVADA,0,2018-06-12,-72.4787,-14.0734
03,APURIMAC,0307,GRAU,030708,PROGRESO,00095100,PRECIPITACIONES - NEVADA,0,2018-08-06,-72.4787,-14.0734
03,APURIMAC,0307,GRAU,030708,PROGRESO,00095348,PRECIPITACIONES - NEVADA,180,2018-08-07,-72.4787,-14.0734
03,APURIMAC,0307,GRAU,030709,SAN ANTONIO,00042247,PRECIPITACIONES - NEVADA,648,2010-11-24,-72.6257,-14.1707
03,APURIMAC,0307,GRAU,030709,SAN ANTONIO,00059942,PRECIPITACIONES - NEVADA,600,2013-08-28,-72.6257,-14.1707
03,APURIMAC,0307,GRAU,030710,SANTA ROSA,00059960,PRECIPITACIONES - NEVADA,0,2013-08-28,-72.6596,-14.1409
03,APURIMAC,0307,GRAU,030711,TURPAY,00013116,PRECIPITACIONES - NEVADA,80,2005-09-13,-72.6227,-14.2279
03,APURIMAC,0307,GRAU,030711,TURPAY,00035326,PRECIPITACIONES - NEVADA,500,2009-07-30,-72.6254,-14.2285
03,APURIMAC,0307,GRAU,030711,TURPAY,00059925,PRECIPITACIONES - NEVADA,150,2013-08-28,-72.6254,-14.2285
03,APURIMAC,0307,GRAU,030711,TURPAY,00072523,PRECIPITACIONES - NEVADA,780,2015-07-16,-72.6254,-14.2285
03,APURIMAC,0307,GRAU,030711,TURPAY,00095085,PRECIPITACIONES - NEVADA,316,2018-08-06,-72.6254,-14.2285
03,APURIMAC,0307,GRAU,030713,VIRUNDO,00051017,PRECIPITACIONES - NEVADA,0,2012-03-14,-72.6801,-14.2519
03,APURIMAC,0307,GRAU,030713,VIRUNDO,00059927,PRECIPITACIONES - NEVADA,160,2013-08-28,-72.6801,-14.2519
03,APURIMAC,0307,GRAU,030714,CURASCO,00059969,PRECIPITACIONES - NEVADA,200,2013-08-28,-72.5683,-14.0619
03,APURIMAC,0307,GRAU,030714,CURASCO,00095174,PRECIPITACIONES - NEVADA,350,2018-06-21,-72.5447,-14.1018
04,AREQUIPA,0401,AREQUIPA,040119,S. J. DE TARUCANI.,00014367,PRECIPITACIONES - NEVADA,1677,2005-09-15,-71.0687,-16.183
04,AREQUIPA,0401,AREQUIPA,040119,S. J. DE TARUCANI.,00033987,PRECIPITACIONES - NEVADA,300,2009-07-26,-71.2398,-16.0424
04,AREQUIPA,0403,CARAVELI,040304,ATIQUIPA,00012747,PRECIPITACIONES - NEVADA,1179,2005-09-15,-74.3688,-15.8029
04,AREQUIPA,0403,CARAVELI,040306,CAHUACHO,00094191,PRECIPITACIONES - NEVADA,881,2018-06-04,-73.4817,-15.5042
04,AREQUIPA,0403,CARAVELI,040306,CAHUACHO,00094748,PRECIPITACIONES - NEVADA,811,2018-07-13,-73.4817,-15.5042
04,AREQUIPA,0404,CASTILLA,040402,ANDAGUA,00006696,PRECIPITACIONES - NEVADA,380,2004-07-02,-72.355,-15.4976
04,AREQUIPA,0404,CASTILLA,040402,ANDAGUA,00027438,PRECIPITACIONES - NEVADA,143,2008-04-08,-72.355,-15.4976
04,AREQUIPA,0404,CASTILLA,040402,ANDAGUA,00094436,PRECIPITACIONES - NEVADA,1200,2018-05-28,-72.355,-15.4976
04,AREQUIPA,0404,CASTILLA,040404,CHACHAS,00003886,PRECIPITACIONES - NEVADA,450,2004-01-23,-72.1263,-15.1924
04,AREQUIPA,0404,CASTILLA,040404,CHACHAS,00012730,PRECIPITACIONES - NEVADA,387,2005-09-15,-72.1263,-15.1924
04,AREQUIPA,0404,CASTILLA,040404,CHACHAS,00020669,PRECIPITACIONES - NEVADA,462,2007-03-15,-72.1263,-15.1924
04,AREQUIPA,0404,CASTILLA,040404,CHACHAS,00060169,PRECIPITACIONES - NEVADA,105,2013-08-27,-71.9563,-14.9691
04,AREQUIPA,0404,CASTILLA,040404,CHACHAS,00094055,PRECIPITACIONES - NEVADA,360,2018-06-04,-72.2722,-15.5017
04,AREQUIPA,0404,CASTILLA,040405,CHILCAYMARCA,00094278,PRECIPITACIONES - NEVADA,600,2018-06-15,-72.4025,-15.3361
04,AREQUIPA,0404,CASTILLA,040405,CHILCAYMARCA,00094746,PRECIPITACIONES - NEVADA,1200,2018-06-25,-72.3796,-15.2868
04,AREQUIPA,0404,CASTILLA,040405,CHILCAYMARCA,00095646,PRECIPITACIONES - NEVADA,110,2018-08-15,-72.3796,-15.2868
04,AREQUIPA,0404,CASTILLA,040406,CHOCO,00045651,PRECIPITACIONES - NEVADA,500,2011-06-03,-72.1304,-15.5755
04,AREQUIPA,0404,CASTILLA,040406,CHOCO,00060094,PRECIPITACIONES - NEVADA,0,2013-08-25,-72.1304,-15.5755
04,AREQUIPA,0404,CASTILLA,040406,CHOCO,00062839,PRECIPITACIONES - NEVADA,0,2014-01-15,-71.9926,-15.2154
04,AREQUIPA,0404,CASTILLA,040406,CHOCO,00094054,PRECIPITACIONES - NEVADA,1300,2018-06-03,-72.133,-15.5761
04,AREQUIPA,0404,CASTILLA,040409,ORCOPAMPA,00006695,PRECIPITACIONES - NEVADA,525,2004-07-02,-72.2903,-15.3022
04,AREQUIPA,0404,CASTILLA,040409,ORCOPAMPA,00053110,PRECIPITACIONES - NEVADA,405,2012-04-09,-72.3432,-15.2662
04,AREQUIPA,0404,CASTILLA,040409,ORCOPAMPA,00068716,PRECIPITACIONES - NEVADA,610,2015-02-09,-72.3432,-15.2662
04,AREQUIPA,0404,CASTILLA,040409,ORCOPAMPA,00094437,PRECIPITACIONES - NEVADA,480,2018-06-07,-72.3432,-15.2662
04,AREQUIPA,0404,CASTILLA,040410,PAMPACOLCA,00012732,PRECIPITACIONES - NEVADA,265,2005-09-12,-72.6128,-15.6382
04,AREQUIPA,0404,CASTILLA,040414,VIRACO,00006139,PRECIPITACIONES - NEVADA,550,2004-07-04,-72.5677,-15.5767
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00014371,PRECIPITACIONES - NEVADA,36,2005-09-12,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00033985,PRECIPITACIONES - NEVADA,900,2009-07-26,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00045149,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00060211,PRECIPITACIONES - NEVADA,128,2013-08-16,-71.5812,-15.6051
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00060517,PRECIPITACIONES - NEVADA,155,2013-08-27,-71.6009,-15.6396
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00071533,PRECIPITACIONES - NEVADA,0,2015-06-03,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00072273,PRECIPITACIONES - NEVADA,0,2015-08-12,-71.6009,-15.6396
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00077501,PRECIPITACIONES - NEVADA,0,2016-06-28,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00094150,PRECIPITACIONES - NEVADA,2200,2018-06-04,-71.6036,-15.6402
04,AREQUIPA,0405,CAYLLOMA,040501,CHIVAY,00094784,PRECIPITACIONES - NEVADA,220,2018-07-19,-71.5617,-15.5576
04,AREQUIPA,0405,CAYLLOMA,040502,ACHOMA,00045589,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.7026,-15.6623
04,AREQUIPA,0405,CAYLLOMA,040502,ACHOMA,00072110,PRECIPITACIONES - NEVADA,254,2015-08-12,-71.7026,-15.6623
04,AREQUIPA,0405,CAYLLOMA,040502,ACHOMA,00077492,PRECIPITACIONES - NEVADA,540,2016-06-28,-71.7026,-15.6623
04,AREQUIPA,0405,CAYLLOMA,040502,ACHOMA,00094181,PRECIPITACIONES - NEVADA,495,2018-06-07,-71.7026,-15.6623
04,AREQUIPA,0405,CAYLLOMA,040503,CABANACONDE,00007124,PRECIPITACIONES - NEVADA,200,2004-07-04,-71.9798,-15.6216
04,AREQUIPA,0405,CAYLLOMA,040503,CABANACONDE,00045597,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.9798,-15.6216
04,AREQUIPA,0405,CAYLLOMA,040503,CABANACONDE,00060151,PRECIPITACIONES - NEVADA,146,2013-08-27,-71.9362,-15.7452
04,AREQUIPA,0405,CAYLLOMA,040504,CALLALLI,00012566,PRECIPITACIONES - NEVADA,1466,2005-09-09,-71.2526,-15.5771
04,AREQUIPA,0405,CAYLLOMA,040504,CALLALLI,00050488,PRECIPITACIONES - NEVADA,1518,2012-01-27,-71.4484,-15.5068
04,AREQUIPA,0405,CAYLLOMA,040504,CALLALLI,00060006,PRECIPITACIONES - NEVADA,750,2013-08-25,-71.4484,-15.5068
04,AREQUIPA,0405,CAYLLOMA,040504,CALLALLI,00094766,PRECIPITACIONES - NEVADA,1858,2018-07-19,-71.4484,-15.5068
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00018934,PRECIPITACIONES - NEVADA,77,2006-03-05,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00019219,PRECIPITACIONES - NEVADA,81,2006-04-04,-71.8846,-15.0313
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00018925,PRECIPITACIONES - NEVADA,81,2006-04-04,-71.8846,-15.0313
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00020668,PRECIPITACIONES - NEVADA,608,2007-03-27,-71.7743,-15.1879
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00022004,PRECIPITACIONES - NEVADA,1658,2007-04-02,-71.6422,-15.1746
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00045283,PRECIPITACIONES - NEVADA,160,2011-03-15,-71.8846,-15.0313
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00046513,PRECIPITACIONES - NEVADA,108,2011-08-06,-71.8894,-14.9143
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00050353,PRECIPITACIONES - NEVADA,1532,2012-03-04,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00051448,PRECIPITACIONES - NEVADA,176,2012-03-09,-71.8117,-14.9176
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00052005,PRECIPITACIONES - NEVADA,1648,2012-03-12,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00051941,PRECIPITACIONES - NEVADA,336,2012-03-29,-71.8592,-15.2126
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00053035,PRECIPITACIONES - NEVADA,336,2012-03-29,-71.8369,-14.9619
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00060011,PRECIPITACIONES - NEVADA,800,2013-08-25,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00060162,PRECIPITACIONES - NEVADA,586,2013-08-27,-71.7743,-15.1879
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00094056,PRECIPITACIONES - NEVADA,340,2018-05-23,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00094327,PRECIPITACIONES - NEVADA,3074,2018-06-03,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040505,CAYLLOMA,00095042,PRECIPITACIONES - NEVADA,950,2018-07-19,-71.777,-15.1885
04,AREQUIPA,0405,CAYLLOMA,040506,COPORAQUE,00006157,PRECIPITACIONES - NEVADA,1375,2004-07-02,-71.6248,-15.5908
04,AREQUIPA,0405,CAYLLOMA,040506,COPORAQUE,00014373,PRECIPITACIONES - NEVADA,92,2005-09-12,-71.6373,-15.5828
04,AREQUIPA,0405,CAYLLOMA,040506,COPORAQUE,00045366,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.6483,-15.6277
04,AREQUIPA,0405,CAYLLOMA,040506,COPORAQUE,00060012,PRECIPITACIONES - NEVADA,750,2013-08-25,-71.6483,-15.6277
04,AREQUIPA,0405,CAYLLOMA,040506,COPORAQUE,00094251,PRECIPITACIONES - NEVADA,579,2018-06-06,-71.6483,-15.6277
04,AREQUIPA,0405,CAYLLOMA,040507,HUAMBO,00045370,PRECIPITACIONES - NEVADA,0,2011-04-06,-72.1073,-15.7299
04,AREQUIPA,0405,CAYLLOMA,040509,ICHUPAMPA,00006155,PRECIPITACIONES - NEVADA,255,2004-07-02,-71.6893,-15.6503
04,AREQUIPA,0405,CAYLLOMA,040509,ICHUPAMPA,00045374,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.6893,-15.6503
04,AREQUIPA,0405,CAYLLOMA,040509,ICHUPAMPA,00060328,PRECIPITACIONES - NEVADA,150,2013-08-27,-71.7158,-15.5811
04,AREQUIPA,0405,CAYLLOMA,040509,ICHUPAMPA,00094783,PRECIPITACIONES - NEVADA,90,2018-07-08,-71.6893,-15.6503
04,AREQUIPA,0405,CAYLLOMA,040510,LARI,00045382,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.7694,-15.6218
04,AREQUIPA,0405,CAYLLOMA,040510,LARI,00049929,PRECIPITACIONES - NEVADA,152,2012-01-20,-71.7694,-15.6218
04,AREQUIPA,0405,CAYLLOMA,040510,LARI,00071541,PRECIPITACIONES - NEVADA,804,2015-06-03,-71.7694,-15.6218
04,AREQUIPA,0405,CAYLLOMA,040510,LARI,00092149,PRECIPITACIONES - NEVADA,0,2018-02-15,-71.7694,-15.6218
04,AREQUIPA,0405,CAYLLOMA,040510,LARI,00094011,PRECIPITACIONES - NEVADA,1080,2018-06-02,-71.7694,-15.6218
04,AREQUIPA,0405,CAYLLOMA,040511,LLUTA,00020598,PRECIPITACIONES - NEVADA,354,2007-02-27,-71.9238,-16.0177
04,AREQUIPA,0405,CAYLLOMA,040512,MACA,00006154,PRECIPITACIONES - NEVADA,45,2004-07-02,-71.7712,-15.6416
04,AREQUIPA,0405,CAYLLOMA,040512,MACA,00045568,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.7712,-15.6416
04,AREQUIPA,0405,CAYLLOMA,040513,MADRIGAL,00045571,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.8104,-15.6088
04,AREQUIPA,0405,CAYLLOMA,040513,MADRIGAL,00045788,PRECIPITACIONES - NEVADA,333,2011-06-10,-71.8104,-15.6088
04,AREQUIPA,0405,CAYLLOMA,040513,MADRIGAL,00060184,PRECIPITACIONES - NEVADA,630,2013-08-27,-71.8209,-15.5896
04,AREQUIPA,0405,CAYLLOMA,040514,S.ANT. DE CHUCA,00060009,PRECIPITACIONES - NEVADA,800,2013-08-25,-71.1054,-15.9308
04,AREQUIPA,0405,CAYLLOMA,040514,S.ANT. DE CHUCA,00071565,PRECIPITACIONES - NEVADA,1016,2015-07-03,-71.1054,-15.9308
04,AREQUIPA,0405,CAYLLOMA,040514,S.ANT. DE CHUCA,00071979,PRECIPITACIONES - NEVADA,1112,2015-08-12,-71.0904,-15.8404
04,AREQUIPA,0405,CAYLLOMA,040514,S.ANT. DE CHUCA,00094052,PRECIPITACIONES - NEVADA,1450,2018-06-03,-71.1054,-15.9308
04,AREQUIPA,0405,CAYLLOMA,040514,S.ANT. DE CHUCA,00095047,PRECIPITACIONES - NEVADA,243,2018-07-19,-71.1054,-15.9308
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00014398,PRECIPITACIONES - NEVADA,976,2005-09-12,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00045574,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00044639,PRECIPITACIONES - NEVADA,0,2011-04-17,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00049258,PRECIPITACIONES - NEVADA,60,2012-01-26,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00060005,PRECIPITACIONES - NEVADA,600,2013-08-25,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00071537,PRECIPITACIONES - NEVADA,656,2015-07-03,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00072108,PRECIPITACIONES - NEVADA,1091,2015-08-08,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00077495,PRECIPITACIONES - NEVADA,540,2016-06-28,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00094142,PRECIPITACIONES - NEVADA,690,2018-06-04,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040515,SIBAYO,00095045,PRECIPITACIONES - NEVADA,842,2018-07-19,-71.4595,-15.4868
04,AREQUIPA,0405,CAYLLOMA,040516,TAPAY,00045577,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.9415,-15.5789
04,AREQUIPA,0405,CAYLLOMA,040516,TAPAY,00051987,PRECIPITACIONES - NEVADA,168,2012-03-20,-71.9415,-15.5789
04,AREQUIPA,0405,CAYLLOMA,040516,TAPAY,00094274,PRECIPITACIONES - NEVADA,355,2018-06-03,-71.9415,-15.5789
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00006107,PRECIPITACIONES - NEVADA,1882,2004-06-27,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00012712,PRECIPITACIONES - NEVADA,213,2005-09-09,-71.2726,-15.1813
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00020595,PRECIPITACIONES - NEVADA,1089,2007-02-15,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00046044,PRECIPITACIONES - NEVADA,484,2011-03-25,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00045580,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.3638,-15.3658
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00049891,PRECIPITACIONES - NEVADA,633,2012-02-15,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00051663,PRECIPITACIONES - NEVADA,240,2012-03-25,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00060008,PRECIPITACIONES - NEVADA,800,2013-08-25,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00062962,PRECIPITACIONES - NEVADA,135,2014-01-15,-71.388,-15.2141
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00072027,PRECIPITACIONES - NEVADA,2416,2015-08-11,-71.388,-15.2141
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00092158,PRECIPITACIONES - NEVADA,1200,2018-01-25,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00094053,PRECIPITACIONES - NEVADA,410,2018-06-03,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00094098,PRECIPITACIONES - NEVADA,1560,2018-06-08,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00095046,PRECIPITACIONES - NEVADA,336,2018-07-19,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040517,TISCO,00095157,PRECIPITACIONES - NEVADA,1550,2018-07-21,-71.4493,-15.347
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00006036,PRECIPITACIONES - NEVADA,930,2004-06-06,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00014399,PRECIPITACIONES - NEVADA,429,2005-09-12,-71.5762,-15.4185
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00045584,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00049937,PRECIPITACIONES - NEVADA,195,2012-01-27,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00060029,PRECIPITACIONES - NEVADA,700,2013-08-25,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00071525,PRECIPITACIONES - NEVADA,475,2015-07-03,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00072060,PRECIPITACIONES - NEVADA,0,2015-08-11,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00077498,PRECIPITACIONES - NEVADA,365,2016-06-28,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00094136,PRECIPITACIONES - NEVADA,465,2018-06-03,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040518,TUTI,00094785,PRECIPITACIONES - NEVADA,465,2018-07-19,-71.5511,-15.5325
04,AREQUIPA,0405,CAYLLOMA,040519,YANQUE,00006153,PRECIPITACIONES - NEVADA,1240,2004-07-02,-71.3208,-15.7177
04,AREQUIPA,0405,CAYLLOMA,040519,YANQUE,00012693,PRECIPITACIONES - NEVADA,1160,2005-09-11,-71.3208,-15.7177
04,AREQUIPA,0405,CAYLLOMA,040519,YANQUE,00020604,PRECIPITACIONES - NEVADA,450,2007-03-22,-71.6616,-15.65
04,AREQUIPA,0405,CAYLLOMA,040519,YANQUE,00045600,PRECIPITACIONES - NEVADA,0,2011-04-06,-71.6616,-15.65
